familia,especie,x,y,temperatura_promedio_anual,precipitacion_promedio_anual
Arecaceae,Attalea rostrata,-94.391667,18.141667,26.174999713897705,240.91666666666666
Arecaceae,Attalea rostrata,-96.89461,19.21028,20.11666663487752,128.58333333333334
Arecaceae,Attalea rostrata,-90.2,16.8,25.791666825612385,194.08333333333334
Arecaceae,Attalea rostrata,-96.408333,18.841667,25.39999993642171,100.91666666666667
Arecaceae,Attalea rostrata,-96.116667,18.966667,25.333333333333332,119.08333333333333
Arecaceae,Attalea rostrata,-92.415498,15.142127,26.56666660308838,214.83333333333334
Arecaceae,Attalea rostrata,-91.296667,17.095833,25.28333346048991,209.58333333333334
Arecaceae,Attalea rostrata,-91.296667,17.095833,25.28333346048991,209.58333333333334
Arecaceae,Attalea rostrata,-91.296667,17.095833,25.28333346048991,209.58333333333334
Arecaceae,Attalea rostrata,-96.325,18.291667,25.86666663487752,176.83333333333334
Arecaceae,Attalea rostrata,-96.3,19.183,25.199999968210857,95.33333333333333
Arecaceae,Attalea rostrata,-96.3,19.2,25.19166660308838,96.16666666666667
Arecaceae,Attalea rostrata,-79.723481,9.136462,26.40833330154419,221.58333333333334
Arecaceae,Attalea rostrata,-89.453611,18.229722,25.37500015894572,100.16666666666667
Arecaceae,Attalea rostrata,-96.135,18.240556,25.891666412353516,169.41666666666666
Arecaceae,Attalea rostrata,-95.333333,18.433333,25.31666660308838,166.16666666666666
Arecaceae,Attalea rostrata,-95.083333,18.316667,23.266666571299236,162.58333333333334
Arecaceae,Attalea rostrata,-94.435278,18.137778,26.133333047231037,234.58333333333334
Arecaceae,Attalea rostrata,-94.435278,18.137778,26.133333047231037,234.58333333333334
Arecaceae,Attalea rostrata,-96.416667,19.716667,24.766666889190674,99
Arecaceae,Attalea rostrata,-94.65,17.766667,25.71666653951009,194.5
Arecaceae,Attalea rostrata,-93.016667,18.15,26.40833330154419,156.83333333333334
Arecaceae,Attalea rostrata,-94.109722,17.955,26.083333174387615,200.91666666666666
Arecaceae,Attalea rostrata,-96.380833,19.59,24.9333332379659,90.66666666666667
Arecaceae,Attalea rostrata,-96.301667,19.201667,25.174999872843426,94.91666666666667
Arecaceae,Attalea rostrata,-96.301667,19.201667,25.174999872843426,94.91666666666667
Arecaceae,Attalea rostrata,-96.7,19.266667,24.34166653951009,100.66666666666667
Arecaceae,Attalea rostrata,-96.3875,19.504444,25.125,90.41666666666667
Arecaceae,Attalea rostrata,-96.735555,19.536389,23.108333587646484,100.91666666666667
Arecaceae,Attalea rostrata,-96.371944,19.308056,25.15833346048991,90.58333333333333
Arecaceae,Attalea rostrata,-94.3,17.2,24.47500006357829,234.83333333333334
Arecaceae,Attalea rostrata,-96.141667,18.091667,25.949999809265137,213.91666666666666
Arecaceae,Attalea rostrata,-92.769167,18.151389000000002,26.325000127156574,169.25
Arecaceae,Attalea rostrata,-83.122333,8.405,26.266666571299236,310.5833333333333
Arecaceae,Attalea rostrata,-94.38167,18.1075,26.099999745686848,237.58333333333334
Arecaceae,Attalea rostrata,-95.841667,17.808333,26.074999968210857,190.5
Arecaceae,Attalea rostrata,-96.383,19.55,25.21666653951009,90.5
Arecaceae,Attalea rostrata,-96.37194,19.30806,25.15833346048991,90.58333333333333
Arecaceae,Attalea rostrata,-92.1844,14.5225,27.81666660308838,116.33333333333333
Arecaceae,Attalea rostrata,-91.3281,14.2581,27.083333174387615,205.08333333333334
Arecaceae,Attalea rostrata,-90.3503,15.7075,25.21666669845581,357.0833333333333
Arecaceae,Attalea rostrata,-83.9519,10.0114,17.35000006357829,334.6666666666667
Arecaceae,Attalea rostrata,-84,10.24,23.40000009536743,313.6666666666667
Arecaceae,Attalea rostrata,-97.6425,20.475833,22.991666793823242,126
Arecaceae,Attalea rostrata,-96.133,18.95,25.291666666666668,116.41666666666667
Arecaceae,Attalea rostrata,-90.968056,18.034722,26.566666920979817,120.58333333333333
Arecaceae,Attalea rostrata,-91.29667,17.09583,25.28333346048991,209.58333333333334
Arecaceae,Attalea rostrata,-90.824655,16.52614,25.541666666666668,241.5
Arecaceae,Attalea rostrata,-84.150131,9.391686,26.333332856496174,187.58333333333334
Arecaceae,Attalea rostrata,-94.373375,18.116596,26.108333110809326,237.58333333333334
Arecaceae,Attalea rostrata,-94.36631,18.093832,26,237.33333333333334
Arecaceae,Attalea rostrata,-94.36631,18.116386,26.074999809265137,237
Arecaceae,Attalea rostrata,-85.137672,9.956927,26.75833336512248,173.75
Arecaceae,Attalea rostrata,-85.137671,9.956908,26.75833336512248,173.75
Arecaceae,Attalea rostrata,-84.147718,9.379397,26.458333015441895,201.25
Arecaceae,Attalea rostrata,-84.144232,9.388524,26.433333079020183,186.33333333333334
Arecaceae,Attalea rostrata,-83.502098,10.538096,26.28333346048991,347.25
Arecaceae,Attalea rostrata,-91.907229,17.634813,26.65833346048991,200.16666666666666
Arecaceae,Attalea rostrata,-85.657805,9.963217,26.891666889190674,159.5
Arecaceae,Attalea rostrata,-83.344444,9.147222,24.77499993642171,279.0833333333333
Arecaceae,Attalea rostrata,-85.356389,9.857778,26.641666412353516,164.75
Arecaceae,Attalea rostrata,-84.591667,9.8,26.56666660308838,182.83333333333334
Arecaceae,Attalea rostrata,-84.586111,9.8,26.21666653951009,172.41666666666666
Arecaceae,Attalea rostrata,-85.136111,10.330556,27.199999968210857,148.25
Arecaceae,Attalea rostrata,-84.566667,9.766667,24.24999984105428,217.25
Arecaceae,Attalea rostrata,-82.666667,9.575,26.40000009536743,229.08333333333334
